libtech_id,lib_name,lib_website,lib_catalog,city_county,state,popu_lsa_2019,web_visits_2019,locale_mod,cen_tract
23649,"Southern Lehigh Public Library",https://www.solehipl.org/,http://catalog.solehipl.org,Center Valley,PA,20969,-1,41,69.03
23688,"Chester Springs Library",https://www.chesterspringslibrary.org/,http://catalog.ccls.org/search,Chester Springs,PA,4024,6164,41,3019
5931,"J. Lewis Crozer Library",https://crozerlibrary.org/,http://charlotte.delco.lib.pa.us/,Chester,PA,33972,-1,21,4053
23531,"Moores Memorial Library",https://christianalibrary.org/,http://catalog.lancasterlibraries.org/search/,Christiana,PA,4563,9123,21,143
2643,"Clairton Public Library",https://www.clairtonlibrary.org/,http://librarycatalog.einetwork.net/,Clairton,PA,6796,-1,21,4928
61681,"Clarion Free Library",https://www2.youseemore.com/cfl/,http://clarion.tlcdelivers.com:8080,Clarion,PA,20821,8700,33,1606
9750,"Clearfield County Public Library",https://www.clearfieldcountylibrary.org/,http://ccl.tlcdelivers.com:8080,Clearfield County,PA,46293,3842,32,3314.02
2800,"Annie Halenbake Ross Library",https://rosslibrary.org/,https://clinton.sparkpa.org/eg/opac/home,Clinton County,PA,39238,-1,32,307
23674,"Coatesville Area Public Library",https://coatesvillelibrary.org/,http://catalog.ccls.org/search,Coatesville,PA,36090,77483,21,3055
23773,"Cochranton Area Public Library",https://cochranton.ccfls.org/,http://catalog.ccfls.org,Cochranton,PA,5391,6204,42,1113
5930,"Collingdale Public Library",https://www.delcolibraries.org/collingdale-public-library,http://charlotte.delco.lib.pa.us/,Collingdale,PA,8786,20805,21,4031.01
23788,"Columbia Public Library",https://columbiapubliclibrary.org/,http://catalog.lancasterlibraries.org/search/,Columbia,PA,10400,9265,21,114
5944,"Rachel Kohl Community Library",https://www.kohllibrary.org/,http://charlotte.delco.lib.pa.us/,Concordville,PA,19762,27321,21,4103.02
23416,"James A Stone Memorial Library",https://stone.ccfls.org/,http://catalog.ccfls.org,Conneautville,PA,3486,2100,42,1103
23648,"Coplay Public Library",https://www.coplaypubliclibrary.org/,https://19771.rmwebopac.com/,Coplay,PA,3192,39091,21,58
2644,"Coraopolis Memorial Library",https://coraopolislibrary.org/,http://librarycatalog.einetwork.net/,Coraopolis,PA,6761,-1,21,4507
23421,"Corry Public Library",https://corrylibrary.org/,http://catalog.erielibrary.org/polaris/default.aspx?ctx=14.1033.0.0.5,Corry,PA,11963,-1,32,119
23492,"Coudersport Public Library",https://coudersportlibrary.org/,http://webopac.infovisionsoftware.com/coudersport/,Coudersport,PA,23874,8353,43,9503
2645,"Crafton Public Library",https://www.craftonlibrary.org/,http://librarycatalog.einetwork.net/,Crafton,PA,5951,837,21,4656
23772,"Cranberry Public Library",https://www.cranberrytownship.org/2839/Library,https://opac.bcfls.org/?config=Cranberry#section=home,Cranberry Township,PA,30985,57506,21,9120.02
23466,"Cresson Public Library",https://www.cclsys.org/cresson/,http://cressoncat.cclib.lib.pa.us:2051/search~S53,Cresson,PA,1711,1985,31,128
23598,"Back Mountain Memorial Library",http://www.backmountainlibrary.org/,http://www.lucasatyourservice.org/,Dallas,PA,36485,-1,21,2112.01
23567,"Thomas Beaver Free Library",https://tbflibrary.org/,http://t70000.eos-intl.net/T70000/OPAC,Danville,PA,21321,32312,23,503
1453,"Dauphin County Library System",https://www.dcls.org/,http://webpac.dcls.org/ipac20/ipac.jsp?profile=esa&lang=eng#focus,Dauphin County,PA,234520,485686,13,201
23782,"Delmont Public Library",https://helpotus.com/?s=www.delmontlibrary.org,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=11.1033.0.0.4,Delmont,PA,3697,-1,21,8020.02
2646,"Dormont Public Library",https://dormontlibrary.org/,http://librarycatalog.einetwork.net/,Dormont,PA,8593,-1,21,4722
5011,"DuBois Public Library",https://www.duboispubliclibrary.org/,http://webopac.infovisionsoftware.com/dubois/,DuBois,PA,18419,19972,33,3303
8852,"East Berlin Community Library",https://www.adamslibrary.org/about/locations/trone-memorial-library,http://www.youseemore.com/adams/default.asp,East Berlin,PA,9831,5908,41,308
4438,"Eastern Monroe Public Library",https://monroepl.org/,http://hercules.monroepl.org/uhtbin/cgisirsi/C9vNv96Nlt/0/0/49,Eastern Monroe County,PA,89474,93424,23,3009
23635,"Easton Area Public Library",https://www.eastonpl.org/,http://206.245.157.133/uPortal/Initialize?uP_tparam=props&props=EMAIN-HOME&uP_reload_layout=true,Easton,PA,65313,100424,21,144
23467,"Ebensburg Free Public Library",https://cclsys.org/wp-content/uploads/2020/07/ebensburg.jpg,http://evergreen.palibrary.org/vufind/,Ebensburg,PA,3351,3115,31,126
2647,"C.C. Mellor Memorial Library",https://ccmellorlibrary.org/,http://librarycatalog.einetwork.net/,Edgewood,PA,20884,53382,21,5161
23532,"Elizabethtown Public Library",https://etownpubliclibrary.org/,http://catalog.lancasterlibraries.org/search/,Elizabethtown,PA,30404,54771,21,107.02
9138,"Emmaus Public Library",https://www.emmauspl.org/,https://emmaus.sparkpa.org/eg/opac/home,Emmaus,PA,21577,125192,21,65
23533,"Ephrata Public Library",https://www.ephratapubliclibrary.org/,http://catalog.lancasterlibraries.org/search/,Ephrata,PA,32978,76800,21,123.02
3533,"Erie County Public Library Blasco Library",https://erielibrary.org/,https://catalog.erielibrary.org/polaris/,Erie County,PA,245988,423090,22,4
23402,"Evans City Public Library",https://www.evanscitylibrary.org/,http://24.154.185.16/TLCScripts/interpac.dll?Search,Evans City,PA,4758,-1,21,9117
23457,"Everett Free Library",https://www.everettlibrary.org/,http://www.everettlibrary.org/library,Everett,PA,13359,3748,32,9606
13988,"Exeter Community Library",https://www.berkslibraries.org/branch/exeter,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Exeter,PA,27359,59452,21,120.02
13989,"Fleetwood Area Public Library",https://www.berkslibraries.org/branch/fleetwood,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Fleetwood,PA,16608,14355,21,136
5947,"Ridley Township Public Library",https://ridleylibrary.org/,http://charlotte.delco.lib.pa.us/,Folsom,PA,30768,-1,21,4106.01
23755,"Ford City Public Library",https://www.armstronglibraries.org/ford-city,https://fordcity.biblionix.com/catalog/,Ford City,PA,2991,14172,32,9510
2660,"Cooper-Siegel Community Library",https://www.coopersiegelcommunitylibrary.org/,http://librarycatalog.einetwork.net/,Fox Chapel Area,PA,28727,45221,21,4220
23507,"Fulton County Library",https://www.fultoncountylibrary.org/,http://ecc.fclspa.org/amlibweb/,Fulton County,PA,14845,-1,42,9601
23468,"Gallitzin Public Library",https://www.cclsys.org/gallitzin/,http://evergreen.palibrary.org/vufind/,Gallitzin,PA,1668,841,31,122
23833,"Rice Avenue Community Public Library",https://catalog.erielibrary.org/polaris/default.aspx?ctx=18.1033.0.0.5,http://catalog.erielibrary.org/uhtbin/cgisirsi/x/x/0/49/,Girard,PA,6135,41302,22,102.01
5935,"Glenolden Library",https://www.glenoldenlibrary.org/,http://charlotte.delco.lib.pa.us/,Glenolden,PA,7153,-1,21,4035.01
23375,"Frank Sarris Public Library",https://www.franksarrislibrary.org/,http://franksarrislibrary.org/webopac/,Greater Canonsbur,PA,33671,23918,21,7441
2649,"Green Tree Public Library",https://www.greentreelibrary.org/,http://librarycatalog.einetwork.net/,Green Tree,PA,4432,10305,21,4690
23410,"Greenville Area Public Library",https://www.greenvillelibrary.net/,http://gldestiny.dyndns.org/cataloging/servlet/presentadvancedsearchredirectorform.do?l2m=Library%20Search&tm=TopLevelCatalog&l2m=Library+Search,Greenville,PA,10631,7147,31,322
23411,"Grove City Community Library",http://www.grovecitypalibrary.org/,https://grovecitycommunitylibrary.follettdestiny.com/,Grove City,PA,15718,20701,32,330
13991,"Hamburg Public Library",https://www.berkslibraries.org/branch/hamburg,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Hamburg,PA,15891,14312,21,138
2650,"Hampton Community Library",https://www.hamptoncommunitylibrary.org/,http://librarycatalog.einetwork.net/,Hampton,PA,18363,21713,21,4141.01
23783,"Penn Area Library",https://helpotus.com/?s=www.pennlib.org,http://catalog.wlnonline.org/polaris/default.aspx?ctx=52,Harrison City,PA,20480,-1,21,8023.04
23469,"Hastings Public Library",https://www.cclsys.org/hastings/,http://evergreen.palibrary.org/vufind/,Hastings,PA,1278,884,32,120
23599,"Hazleton Area Public Library",https://www.hazletonlibrary.org/,http://www.lucasatyourservice.org/,Hazleton,PA,72891,8700,23,2175
23812,"Hellertown Area Library",https://www.hellertownlibrary.org/,http://catalog.hellertownlibrary.org/,Hellertown,PA,16670,26258,21,179.02
23846,"Sewickley Township Public Library",https://helpotus.com/?s=www.sewickleytownshippubliclibrary.org,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=36.1033.0.0.4,Herminie,PA,5996,-1,21,8050
6975,"Hershey Public Library",https://www.hersheylibrary.org/,http://www.hersheylibrary.org/HPLcat2.htm,Hershey,PA,24679,116041,21,243
23786,"Hollidaysburg Area Public Library",https://hollidaysburglibrary.org/,http://207.255.4.68/webopac/main?siteid=1,Hollidaysburg,PA,24062,-1,23,112
2651,"Carnegie Library of Homestead",https://carnegieofhomestead.com/,http://librarycatalog.einetwork.net/,Homestead,PA,17771,16128,21,4843
23677,"Honey Brook Community Library",https://honeybrooklibrary.org/,http://catalog.ccls.org/search,Honey Brook,PA,14952,-1,41,3049
12710,"Horsham Township Library",https://www.horshamlibrary.org/,http://www.mclinc.org/,Horsham,PA,26147,108520,21,2005.06
23589,"Hughesville Area Public Library",https://hughesvillelibrary.org/,http://lycoming.polarislibrary.com/polaris/default.aspx?ctx=4.1033.0.0.2,Hughesville,PA,5713,22495,31,107
23509,"Huntingdon County Library",https://www.huntingdonlibrary.org/,http://173.163.174.146:8080,Huntingdon County,PA,45913,32999,32,9504
23827,"Pequea Valley Public Library",https://intercourselib.org/,http://catalog.lancasterlibraries.org/search/,Intercourse,PA,21413,7141,41,141.01
23442,"Jeannette Public Library",https://helpotus.com/?s=www.jeannettepubliclibrary.org,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=15.1033.0.0.4,Jeannette,PA,14384,-1,21,8028
9967,"Jenkintown Library",https://ehelp.mclinc.org/webmail/,http://spica.mclinc.org/polaris,Jenkintown,PA,4422,12481,21,2021
23590,"Jersey Shore Public Library",https://www.jerseyshorepubliclibrary.org,http://opac.jvbrown.edu/uhtbin/cgisirsi.exe/x/0/0/57/49?user_id=webjshore,Jersey Shore,PA,5962,21575,31,119
23643,"Dimmick Memorial Library",http://www.dimmicklibrary.org/,http://dml.tlcdelivers.com:8080/?config=dml,Jim Thorpe,PA,19646,58348,31,201.02
23484,"Johnsonburg Public Library",https://www.johnsonburglibrary.org/,http://65.110.110.163/common/welcome.jsp?site=100,Johnsonburg,PA,2483,-1,42,9505
23475,"Highland Community Library",https://www.cclsys.org/highland/,http://evergreen.palibrary.org/vufind/,Johnstown,PA,15281,5604,23,137
7597,"Juniata County Library",https://www.juniatalibrary.org/,https://juniata.chilipac.com/,Juniata County,PA,24636,7423,32,701
23604,"Hoyt Library",https://hoytlibrary.org/,http://www.lucasatyourservice.org/,Kingston,PA,31830,47783,21,2127
23756,"Kittanning Public Library",https://www.armstronglibraries.org/kittanning,https://kittanning.biblionix.com/catalog/,Kittanning,PA,5529,3543,32,9511
23430,"Knox Public Library",https://knoxpubliclibrary.org/,http://youseemore.com/knoxpl/,Knox,PA,7615,25702,42,1604
13992,"Kutztown Community Library",https://www.berkslibraries.org/branch/kutztown,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Kutztown,PA,18845,26746,31,140
23818,"Northern Wayne Community Library",https://www.waynelibraries.org/,https://wayne.sparkpa.org/eg/opac/home,Lakewood,PA,2300,0,42,9602
3929,"Lancaster Public Library",https://lancasterpubliclibrary.org/,http://catalog.lancasterlibraries.org/search/,Lancaster,PA,206824,326597,21,1
13173,"Lansdale Public Library",https://lansdalelibrary.org/,http://www.lansdalelibrary.org,Lansdale,PA,16269,-1,21,2009.07
5937,"Lansdowne Public Library",https://www.lansdownelibrary.org/,http://charlotte.delco.lib.pa.us/,Lansdowne,PA,10620,12327,21,4020
23443,"Adams Memorial Library",https://helpotus.com/?s=www.adamslib.org,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=3.1033.0.0.4,Latrobe,PA,51544,24909,21,8077
23806,"West End Library",https://unioncountylibraries.org/,http://162.223.19.75:81/?config=default#section=home,Laurelton,PA,1820,-1,42,902
23644,"Lehighton Area Memorial Library",https://lehightonlibrary.com/,http://dml.tlcdelivers.com:8080/?config=lml#section=home,Lehighton,PA,17885,14804,21,206
23446,"Ligonier Valley Library",https://www.ligonierlibrary.org/,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=17.1033.0.0.4,Ligonier,PA,13482,56864,31,8085
5940,"Middletown Free Library",https://www.middletownfreelibrary.org/,http://charlotte.delco.lib.pa.us/,Lima,PA,15807,26776,21,4072.01
23417,"Linesville Community Public Library",https://linesville.ccfls.org/,http://catalog.ccfls.org,Linesville,PA,5453,1968,42,1104
23537,"Lititz Public Library",https://lititzlibrary.org/,http://catalog.lancasterlibraries.org/search/,Lititz,PA,31038,105124,21,120.01
9965,"Huntingdon Valley Library",https://hvlibrary.org/,http://spica.mclinc.org/polaris,Lower Moreland,PA,12982,-1,21,2001.05
6572,"Osterhout Free Library",https://osterhout.info/,http://www.lucasatyourservice.org/,Luzerne,PA,119358,40691,13,2001
23840,"Lower Macungie Library",https://lowermaclib.org/,http://lmtl.sirsi.net/uhtbin/cgisirsi/W1Hi6HBLX0/x/313530011/60/1182/X,Macungie,PA,32994,69571,21,63.08
23679,"Malvern Public Library",https://malvern-library.org/,http://catalog.ccls.org/search,Malvern,PA,36923,10939,21,3004
23536,"Manheim Township Public Library",https://mtpl.info/,http://catalog.lancasterlibraries.org/search/,Manheim Township,PA,38133,116836,21,118.04
23828,"Manheim Community Library",https://manheimlibrary.org/,http://catalog.lancasterlibraries.org/search/,Manheim,PA,18868,-1,21,104
23403,"Mars Area Public Library",https://www.marsarealibrary.org/,http://24.154.185.16/TLCScripts/interpac.dll?Search,Mars,PA,19292,30943,21,9124.02
23461,"Martinsburg Community Library",http://www.martinsburgcommunitylibrary.org/,http://207.255.22.177/webopac/main?siteid=mart,Martinsburg,PA,5270,12000,31,113
11963,"Matthews Public Library",https://lclibs.org/,http://galaxy.lebanoncountylibraries.org/opac/index.htm,Matthews,PA,17419,9532,41,21
2653,"Carnegie Free Library of McKeesport",https://mckeesportlibrary.org/,http://librarycatalog.einetwork.net/,McKeesport,PA,34479,-1,23,2607
5525,"Meadville Public Library",https://meadvillelibrary.org/,http://catalog.ccfls.org,Meadville,PA,38405,22109,32,1116
23549,"Joseph T. Simpson Public Library",https://www.cumberlandcountylibraries.org/SIM,http://catalog.ccpa.net/ipac20/ipac.jsp?profile=internet,Mechanicsburg,PA,48089,173986,21,114
23412,"Mercer Area Library",https://www.mercerarealibrary.org/,https://mercerarealibrary.follettdestiny.com/common/welcome.jsp?context=saas25_3703618,Mercer,PA,10752,-1,31,326.02
23479,"Meyersdale Public Library",https://www.meyersdalelibrary.org/,https://meyersdale.sparkpa.org/eg/opac/home,Meyersdale,PA,19008,12888,32,216
7562,"Middletown Public Library",https://middletownpubliclib.org/,http://catalog.clic.derrytownship.org/polaris/default.asp,Middletown,PA,8901,39949,21,238
4136,"Mifflin County Library",https://www.mifflincountylibrary.org/,http://mifflin.tlcdelivers.com:8080,Mifflin County,PA,46682,50652,32,9608
23569,"Milton Public Library at Rose Hill",https://miltonpalibrary.org/,http://milton.sparkpa.org/eg/opac/home,Milton,PA,12143,6144,32,803
7896,"Monaca Public Library",https://www.beaverlibraries.org/monaca.asp,http://bvrpac.beaverlibraries.org/,Monaca,PA,5737,3538,21,6034
23447,"Monessen Public Library",https://helpotus.com/?s=www.monessenlibrary.org,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=21.1033.0.0.4,Monessen,PA,16548,-1,23,8054
23583,"Monroeton Public Library",https://monroetonlibrary.org/,https://monroeton.biblionix.com/atoz/catalog/,Monroeton,PA,1804,11017,32,9512
2654,"Monroeville Public Library",https://www.monroevillelibrary.org/,http://librarycatalog.einetwork.net/,Monroeville,PA,31680,91092,21,5213.01
23592,"Montgomery Area Public Library",https://montgomerylib.org/,http://opac.jvbrown.edu/uhtbin/cgisirsi.exe/x/0/49,Montgomery,PA,5287,21351,31,117
2655,"Moon Township Public Library",https://moonlibrary.org/,http://librarycatalog.einetwork.net/,Moon,PA,24185,105290,21,4513
14002,"Village Library of Morgantown",https://www.berkslibraries.org/branch/village,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Morgantown,PA,11293,13249,31,117.03
23489,"Mount Jewett Memorial Library",http://www.mtjewettlibrary.org/,http://www.onescreenmckean.org/,Mount Jewett,PA,1653,-1,42,4209
23538,"Milanof-Schock Library",https://mslibrary.org/,http://catalog.lancasterlibraries.org/search/,Mount Joy,PA,25442,71149,21,109
23605,"Marian Sutherland Kirby Library",https://www.kirbylib.org/,http://www.lucasatyourservice.org/,Mountain Top,PA,18242,34899,21,2155.01
13994,"Muhlenberg Community Library",https://www.berkslibraries.org/branch/muhlenberg,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Muhlenberg,PA,27290,30499,21,128
23593,"Muncy Public Library",https://muncylibrary.com/,http://opac.jvbrown.edu/uhtbin/cgisirsi.exe/x/0/49,Muncy,PA,7040,25868,31,108
23438,"Murrysville Community Library",https://helpotus.com/?s=www.murrysvillelibrary.org,http://catalog.wlnonline.org/Polaris/Search/,Murrysville,PA,28418,11604,21,8021.02
11965,"Myerstown Community Library",https://myerstown.lclibs.org/,http://galaxy.lebanoncountylibraries.org/opac/index.htm,Myerstown,PA,15294,9666,23,29
23606,"Mill Memorial Library",https://millmemoriallibrary.org/,https://luzerne.ent.sirsi.net/client/en_US/mill/,Nanticoke,PA,22226,-1,21,2142
23472,"Nanty Glo Public Library",https://www.cclsys.org/nantyglo/,http://evergreen.palibrary.org/vufind/,Nanty Glo,PA,2734,2352,31,116
9957,"Narberth Community Library",https://narberthlibrary.org/,http://spica.mclinc.org/polaris,Narberth,PA,4282,-1,21,2056
23431,"Redbank Valley Public Library",https://rvlibrary.org/,http://clarion.tlcdelivers.com:8080,New Bethlehem,PA,7991,-1,43,1608
7901,"New Brighton Public Library",https://www.beaverlibraries.org/newbrighton.asp,http://bvrpac.beaverlibraries.org/,New Brighton,PA,6025,3752,21,6054
23408,"New Castle Public Library",https://www.ncdlc.org/,http://evergreen.palibrary.org/vufind/,New Castle,PA,65825,18240,31,4
23551,"New Cumberland Public Library",https://www.cumberlandcountylibraries.org/NCU,http://catalog.ccpa.net/ipac20/ipac.jsp?profile=internet,New Cumberland,PA,7277,47157,21,107
23449,"New Florence Community Library",https://helpotus.com/?s=www.newflorencelibrary.org,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=27.1033.0.0.4,New Florence,PA,2702,-1,42,8083
23539,"Eastern Lancaster County Library",https://elancolibrary.org/,http://catalog.lancasterlibraries.org/search/,New Holland,PA,24952,24393,21,128
23450,"Peoples Library",https://www.peopleslibrary.org/,http://catalog.wlnonline.org/Polaris/Search/,New Kensington,PA,42318,-1,21,8007
4386,"Newport Public Library",https://pecoinfo.org/,http://www.newportpubliclibrary.org/winnebago,Newport,PA,9298,11059,32,302.02
5941,"Newtown Public Library",https://newtownlibrary.org/,http://charlotte.delco.lib.pa.us/,Newtown Square,PA,12216,-1,21,4099.02
23552,"John Graham Public Library",https://www.cumberlandcountylibraries.org/JGR,http://catalog.ccpa.net/ipac20/ipac.jsp?profile=internet,Newville,PA,11423,15866,42,129
4130,"McCord Memorial Library",https://mccordlibrary.org/,http://catalog.erielibrary.org/uhtbin/cgisirsi/x/0/0/57/49?user_id=MCCORDWEB,North East,PA,10609,16229,31,116
2657,"North Versailles Public Library",https://northversailleslibrary.org/,http://librarycatalog.einetwork.net/,North Versailles,PA,10229,-1,21,5041
23832,"North Wales Area Library",https://www.northwaleslibrary.org/,http://evergreen.palibrary.org/vufind,North Wales,PA,18781,18019,21,2011
23477,"Northern Cambria Public Library",https://www.cclsys.org/ncambria/,http://evergreen.palibrary.org/vufind/,Northern Cambria,PA,3835,1137,32,119
13711,"Northern Tier Regional Library",https://northerntierlibrary.org/,http://librarycatalog.einetwork.net/,Northern Tier,PA,22597,-1,21,4080.01
5942,"Norwood Public Library",https://www.delcolibraries.org/norwood-public-library,http://www.delco.lib.pa.us/LibList/no.html,Norwood,PA,5890,-1,21,4036.01
2659,"Oakmont Carnegie Library",https://oakmontlibrary.org/,http://librarycatalog.einetwork.net/,Oakmont,PA,8777,-1,21,5253
1672,"Oil City Library",https://oilregionlibraries.org/locations/oil-city-library/,http://venango.tlcdelivers.com:8080/?config=oil,Oil City,PA,39782,-1,32,2009
23680,"Oxford Public Library",https://oxfordpubliclibrary.org/,http://catalog.ccls.org/search,Oxford,PA,25814,-1,21,3080
23645,"Palmerton Area Library",http://www.palmertonarealibrary.com/,http://dml.tlcdelivers.com:8080,Palmerton,PA,14056,113378,21,209
23540,"Palmyra Public Library",https://palmyra.lclibs.org/,http://catalog.lebanoncountylibraries.org/polaris/,Palmyra,PA,22379,39120,21,40
23681,"Parkesburg Free Library",https://www.parkesburglibrary.org/,http://catalog.ccls.org/search,Parkesburg,PA,12015,7600,21,3074
11218,"Parkland Community Library",https://www.parklandlibrary.org/,https://parkland.chilipac.com/r1s/eg/opac/home,Parkland,PA,54946,36617,21,60.02
23473,"Patton Public Library",https://www.cclsys.org/patton/,http://evergreen.palibrary.org/vufind/,Patton,PA,1769,3162,32,120
1068,"Free Library of Philadelphia",https://www.freelibrary.org,http://know.freelibrary.org,Philadelphia,PA,1526006,6699580,11,125
23682,"Phoenixville Public Library",https://phoenixvillelibrary.org/,http://catalog.ccls.org/search,Phoenixville,PA,37706,113253,21,3007
23640,"Pike County Public Library",https://pikecountypubliclibrary.com/,https://pike.sparkpa.org/eg/opac/home,Pike County,PA,57369,-1,32,9506.03
13671,"Carnegie Library of Pittsburgh",https://www.carnegielibrary.org/,http://librarycatalog.einetwork.net/,Pittsburgh,PA,399948,2056493,11,9822
23607,"Pittston Memorial Library",https://pittstonmemoriallibrary.org/,http://www.lucasatyourservice.org/,Pittston,PA,7739,19492,21,2108
2662,"Pleasant Hills Public Library",https://www.pleasanthillslibrary.org/,http://catalog.einetwork.net/search/,Pleasant Hills,PA,8268,-1,21,4890.02
23819,"Pleasant Mount Public Library",https://www.waynelibraries.org/,https://wayne.sparkpa.org/eg/opac/home,Pleasant Mount,PA,1357,-1,42,9602
23608,"Plymouth Public Library",https://www.luzernelibraries.org/plymouth.html,http://www.lucasatyourservice.org/,Plymouth,PA,10431,-1,21,2137
23474,"Portage Public Library",https://www.cclsys.org/portage/,http://evergreen.palibrary.org/vufind/,Portage,PA,2638,1548,31,130
5903,"Pottsville Free Public Library",https://www.pottsvillelibrary.org/,http://nt-1.pottsvillelibrary.org/webopac/,Pottsville,PA,62118,26137,32,19
5943,"Prospect Park Free Library",https://www.delcolibraries.org/prospect-park-free-library,http://charlotte.delco.lib.pa.us/,Prospect Park,PA,6454,-1,21,4038
23821,"Prospect Community Library",https://www.prospectlibrary.org/,http://opac.bcfls.org,Prospect,PA,3789,4642,31,9110
1728,"Reading Public Library",https://readingpubliclibrary.org/,http://ipac.reading.lib.pa.us/ipac20/ipac.jsp?profile=dial--2,Reading,PA,126344,253397,13,1
11967,"Richland Community Library",https://richland.lclibs.org/,http://galaxy.lebanoncountylibraries.org/opac/index.htm,Richland,PA,5411,4625,23,30
13774,"Ridgway Free Public Library",http://www.ridgwaylibrary.org/,http://65.110.110.163/district/servlet/presentlistsitesform.do,Ridgway,PA,8286,3709,33,9504
5946,"Ridley Park Public Library",https://ridleylibrary.org/,http://charlotte.delco.lib.pa.us/,Ridley Park,PA,7002,0,21,4039.02
23844,"Ringtown Area Library",https://www.ringtownlibrary.org/,http://ringtown.sparkpa.org/,Ringtown,PA,2091,1993,42,1
13998,"Robesonia Community Library",https://www.berkslibraries.org/branch/robesonia,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Robesonia,PA,4999,6549,21,105
7897,"Rochester Public Library",https://www.beaverlibraries.org/rochester.asp,http://bvrpac.beaverlibraries.org/,Rochester,PA,4224,2330,21,6021
23784,"Rostraver Public Library",https://helpotus.com/?s=www.rostraverlibrary.org,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=32.1033.0.0.4,Rostraver,PA,11968,18914,23,8059.02
23418,"Saegertown Area Library",https://saegertown.ccfls.org/,http://catalog.ccfls.org,Saegertown,PA,4010,5165,32,1107
23404,"South Butler Community Library",https://www.southbutlerlibrary.org/,"http://24.154.185.16/TLCScripts/interpac.dll?SearchForm&Directions=1&Config=PAC&Branch=,0,&FormId=0",Saxonburg,PA,7924,-1,21,9115.02
23584,"Sayre Public Library",https://sayrepl.org/,https://sayre.biblionix.com/catalog/,Sayre,PA,5587,11210,32,9503
13999,"Schuylkill Valley Community Library",https://www.berkslibraries.org/branch/schuylkill-valley,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Schuylkill Valley,PA,33533,-1,21,1112
13999,"Schuylkill Valley Community Library",https://www.berkslibraries.org/branch/schuylkill-valley,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Schuylkill Valley,PA,14784,12031,41,103.04
13713,"Scott Township Public Library",https://scottlibrary.org/,http://librarycatalog.einetwork.net/,Scott Township,PA,17024,-1,21,4706
23453,"Scottdale Public Library",https://www.scottdalelibrary.com/,http://catalog.wlnonline.org/Polaris/Search/default.aspx?ctx=34.1033.0.0.4,Scottdale,PA,15199,-1,21,8063
2664,"Sewickley Public Library",https://sewickleylibrary.org/,http://librarycatalog.einetwork.net/,Sewickley,PA,13934,119332,21,4455
2665,"Shaler North Hills Library",https://www.shalerlibrary.org/,http://librarycatalog.einetwork.net/,Shaler North Hills,PA,28757,-1,21,4264
5948,"Sharon Hill Public Library",https://www.delcolibraries.org/sharon-hill-public-library,http://charlotte.delco.lib.pa.us/,Sharon Hill,PA,5697,-1,21,4028
23424,"Sheffield Township Library",https://www.sheffieldlibrary.org/,http://webcat.warrenlibrary.org/uhtbin/cgisirsi/x/0/0/49,Sheffield,PA,2337,3234,42,9712
13993,"Mifflin Community Library",https://www.berkslibraries.org/branch/mifflin,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Shillington,PA,26340,38067,21,114
14000,"Sinking Spring Public Library",https://www.berkslibraries.org/branch/sinking-spring,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Sinking Spring,PA,4008,20628,21,109.02
23480,"Somerset County Library",https://somersetcolibrary.org/,http://somerset.sparkpa.org/eg/opac/home,Somerset County,PA,39320,60378,41,209
2666,"South Fayette Township Library",https://southfayettelibrary.org/,http://librarycatalog.einetwork.net/,South Fayette,PA,14416,27546,21,4560.03
23476,"South Fork Public Library",https://www.cclsys.org/south-fork/,http://evergreen.palibrary.org/vufind/,South Fork,PA,928,1067,41,132
2667,"South Park Township Library",https://www.southparklibrary.org/,http://librarycatalog.einetwork.net/,South Park,PA,13416,51350,21,4900.04
9338,"Southampton Free Library",https://southamptonfreelibrary.org/,http://web2.bucks.edu/,Southampton,PA,15152,28705,21,1015.05
14001,"Spring Township Library",https://www.berkslibraries.org/branch/spring-township,http://141.158.19.25/ipac20/ipac.jsp?profile=dial--1,Spring Township,PA,27119,39833,21,109.03
23774,"Springboro Public Library",https://springboro.ccfls.org/,http://catalog.ccfls.org,Springboro,PA,2927,3435,42,1103
2668,"Springdale Free Public Library",https://springdalepubliclibrary.org/,http://librarycatalog.einetwork.net/,Springdale,PA,9708,-1,21,4171
